Date & Time Stamp,SpeedAvg,SpeedMax,DirectionAvg,TemperatureAvg,TemperatureMax,PressureAvg,PressureMax,HumidtyAvg,HumityMax,height
12/7/2016 4:20,6.5,7.2,84,15.5,15.6,791.5,791.8,72.4,75.1,10
12/7/2016 4:30,6.7,7.8,84,15.4,15.3,791.7,791.8,72.7,74.3,10
12/7/2016 4:40,6.6,7.2,84,15.3,15.3,791.7,791.8,73.2,75.5,10
12/7/2016 4:50,6.5,7.2,83,15.3,15.3,791.8,791.8,72.6,74.1,10
12/7/2016 5:00,7.0,7.8,83,15.3,15.3,791.8,791.8,71.4,73.5,10
12/7/2016 5:10,6.7,7.8,82,15.2,15.3,791.8,791.8,72.8,75.5,10
12/7/2016 5:20,6.5,7.2,81,15.1,15.3,791.8,792.2,73.5,76.1,10
12/7/2016 5:30,7.0,7.8,81,15.2,15.3,791.8,792.2,70.7,75.7,10
12/7/2016 5:40,7.6,8.5,83,15.2,15.3,791.9,792.2,69.0,71.7,10
12/7/2016 5:50,7.8,8.5,84,15.1,15.3,791.9,792.2,70.2,73.1,10
12/7/2016 6:00,8.0,8.5,84,15.1,15.3,791.9,792.2,68.6,71.2,10
12/7/2016 6:10,8.1,9.3,84,15.0,15.3,792.0,792.2,69.3,73.7,10
12/7/2016 6:20,8.6,9.3,84,15.1,15.3,792.0,792.2,67.5,73.5,10
12/7/2016 6:30,8.7,10.1,84,15.2,15.3,792.1,792.2,64.6,68.3,10
12/7/2016 6:40,8.0,9.3,84,15.1,15.3,792.3,792.6,65.9,70.2,10
12/7/2016 6:50,7.3,7.8,85,15.1,15.1,792.4,792.6,68.4,72.1,10
12/7/2016 7:00,7.4,7.8,85,15.1,15.3,792.6,792.6,65.7,71.7,10
12/7/2016 7:10,7.6,7.8,85,15.2,15.3,792.7,793.0,63.1,64.7,10
12/7/2016 7:20,7.6,8.5,85,15.3,15.3,792.8,793.0,60.3,63.5,10
12/7/2016 7:30,7.9,8.5,84,15.5,15.6,792.8,793.0,56.1,57.6,10
12/7/2016 7:40,7.5,8.5,83,15.6,15.6,793.0,793.0,57.5,59.5,10
12/7/2016 7:50,7.2,7.8,82,15.6,15.6,793.1,793.7,58.7,60.8,10
12/7/2016 8:00,6.8,7.8,80,15.6,15.6,793.2,793.7,59.9,63.7,10
12/7/2016 8:10,6.4,7.8,79,15.5,15.6,793.4,793.7,63.5,66.0,10
12/7/2016 8:20,5.7,7.2,76,15.5,15.6,793.5,793.7,66.3,67.4,10
12/7/2016 8:30,5.0,7.8,75,15.7,15.9,793.6,794.1,66.8,68.5,10
12/7/2016 8:40,3.9,6.3,76,15.9,15.9,793.6,794.1,66.5,68.7,10
12/7/2016 8:50,4.0,6.3,75,16.0,16.2,793.6,794.1,66.5,68.3,10
12/7/2016 9:00,4.7,7.2,76,16.0,16.2,793.6,794.1,65.2,68.0,10
12/7/2016 9:10,4.8,7.8,76,16.2,16.2,793.6,794.1,64.6,68.1,10
12/7/2016 9:20,5.4,7.2,77,16.3,16.5,793.5,794.1,62.8,66.7,10
12/7/2016 9:30,5.0,7.2,77,16.5,16.7,793.5,793.7,62.1,64.9,10
12/7/2016 9:40,5.0,6.3,80,16.7,16.7,793.6,793.7,61.3,64.2,10
12/7/2016 9:50,5.4,8.5,81,16.8,17.0,793.6,794.1,60.4,65.2,10
12/7/2016 10:00,5.6,8.5,81,17.0,17.3,793.5,793.7,60.2,64.4,10
12/7/2016 10:10,6.1,7.8,81,17.2,17.3,793.5,793.7,58.8,62.0,10
12/7/2016 10:20,5.8,7.8,81,17.4,17.6,793.5,793.7,61.2,63.5,10
12/7/2016 10:30,4.7,7.2,82,17.7,17.9,793.6,794.1,61.8,63.7,10
12/7/2016 10:40,4.6,7.2,81,17.8,18.1,793.6,794.1,62.8,64.9,10
12/7/2016 10:50,4.7,8.5,80,18.0,18.4,793.6,794.1,63.5,65.6,10
12/7/2016 11:00,4.7,8.5,78,18.3,18.7,793.9,794.1,62.9,64.9,10
12/7/2016 11:10,4.9,7.8,76,18.6,19.0,793.9,794.1,62.1,64.0,10
12/7/2016 11:20,5.5,8.5,79,18.8,19.0,793.8,794.1,59.9,62.3,10
12/7/2016 11:30,6.2,8.5,80,18.6,19.0,793.6,794.1,56.0,57.8,10
12/7/2016 11:40,6.3,8.5,81,18.6,19.0,793.5,793.7,54.9,56.4,10
12/7/2016 11:50,5.8,9.3,82,18.8,19.0,793.4,793.7,54.3,56.2,10
12/7/2016 12:00,6.1,9.3,78,19.1,19.6,793.5,794.1,53.7,55.0,10
12/7/2016 12:10,6.4,9.3,78,18.9,19.3,793.5,793.7,54.2,56.4,10
12/7/2016 12:20,6.6,9.3,79,18.8,19.0,793.3,793.7,55.4,57.3,10
12/7/2016 12:30,7.0,11.0,80,18.6,19.0,793.2,793.7,57.7,60.3,10
12/7/2016 12:40,6.4,10.1,79,18.6,19.0,793.1,793.7,59.9,61.8,10
12/7/2016 12:50,5.9,10.1,78,18.4,19.0,793.1,793.7,63.4,67.8,10
12/7/2016 13:00,5.0,9.3,79,18.7,19.0,793.1,793.7,65.3,68.1,10
12/7/2016 13:10,5.4,8.5,79,18.2,18.4,793.0,793.0,66.2,68.7,10
12/7/2016 13:20,5.4,10.1,80,18.1,18.4,792.6,793.0,69.4,70.4,10
12/7/2016 13:30,5.3,7.8,80,18.5,18.7,792.7,793.0,67.3,70.0,10
12/7/2016 13:40,5.4,7.8,77,18.7,19.0,792.7,793.0,65.6,68.7,10
12/7/2016 13:50,5.9,8.5,78,18.8,19.0,792.7,793.0,65.7,67.8,10
12/7/2016 14:00,5.3,7.8,74,18.8,19.0,792.7,792.6,65.6,68.1,10
12/7/2016 14:10,5.9,10.1,77,19.0,19.3,792.6,792.6,65.8,68.0,10
12/7/2016 14:20,5.6,8.5,77,18.8,19.0,792.4,792.6,65.5,67.8,10
12/7/2016 14:30,5.9,9.3,77,18.8,19.3,792.4,792.6,63.8,66.5,10
12/7/2016 14:40,6.0,9.3,73,18.6,18.7,792.1,792.6,66.3,68.9,10
12/7/2016 14:50,6.2,9.3,76,18.4,18.7,791.8,792.2,66.8,69.3,10
12/7/2016 15:00,6.3,9.3,76,18.4,18.7,792.0,792.2,68.5,69.8,10
12/7/2016 15:10,4.7,7.8,74,18.6,19.0,792.2,792.6,69.3,70.6,10
12/7/2016 15:20,5.6,8.5,77,18.6,19.0,792.3,792.6,70.9,73.5,10
12/7/2016 15:30,5.7,8.5,74,18.3,18.7,792.3,792.6,74.2,75.9,10
12/7/2016 15:40,4.9,7.8,77,18.4,18.7,792.3,792.6,73.6,75.7,10
12/7/2016 15:50,5.4,8.5,76,18.3,18.4,792.2,792.6,73.8,75.5,10
12/7/2016 16:00,5.6,8.5,77,18.1,18.1,792.1,792.2,74.8,77.0,10
12/7/2016 16:10,5.9,8.5,76,18.0,18.1,792.0,792.2,74.1,75.9,10
12/7/2016 16:20,5.7,8.5,77,17.9,17.9,791.9,792.2,75.4,77.4,10
12/7/2016 16:30,6.9,8.5,79,17.8,17.9,791.8,792.2,74.2,76.5,10
12/7/2016 16:40,7.2,8.5,79,17.6,17.9,791.8,792.2,75.5,78.4,10
12/7/2016 16:50,6.4,8.5,77,17.6,17.9,791.8,792.2,77.5,80.4,10
12/7/2016 17:00,6.3,7.8,76,17.4,17.6,791.8,792.2,78.6,81.9,10
12/7/2016 17:10,6.5,8.5,75,17.3,17.6,791.8,792.2,80.1,82.4,10
12/7/2016 17:20,6.7,8.5,76,17.3,17.3,791.8,791.8,79.2,81.7,10
12/7/2016 17:30,6.4,7.8,78,17.0,17.3,791.7,791.8,82.4,84.4,10
12/7/2016 17:40,6.4,7.8,77,16.8,17.0,791.6,791.8,83.1,85.5,10
12/7/2016 17:50,6.0,7.8,77,16.8,17.0,791.7,791.8,82.6,84.8,10
12/7/2016 18:00,6.2,7.8,79,16.7,16.7,791.7,791.8,82.6,86.5,10
12/7/2016 18:10,5.7,7.2,77,16.8,16.7,791.8,792.2,80.6,86.0,10
12/7/2016 18:20,5.8,7.2,78,16.7,16.7,791.8,792.2,79.9,87.6,10
12/7/2016 18:30,5.4,6.3,80,16.7,17.0,791.8,792.2,78.1,86.2,10
12/7/2016 18:40,5.2,6.3,80,17.0,17.0,792.0,792.2,71.7,78.2,10
12/7/2016 18:50,6.3,7.8,84,17.3,17.9,792.0,792.2,60.0,71.9,10
12/7/2016 19:00,6.7,7.8,85,17.9,18.1,792.2,792.6,51.2,54.9,10
12/7/2016 19:10,6.7,7.8,84,17.9,17.9,792.4,792.6,52.9,59.8,10
12/7/2016 19:20,6.9,7.8,84,17.7,17.9,792.3,792.6,53.4,58.9,10
12/7/2016 19:30,7.3,7.8,84,17.9,17.9,792.5,792.6,51.3,52.7,10
12/7/2016 19:40,7.1,7.8,85,17.6,17.9,792.6,792.6,53.6,54.6,10
12/7/2016 19:50,7.0,7.8,84,17.6,17.9,792.7,793.0,52.8,54.1,10
12/7/2016 20:00,7.6,8.5,83,17.9,18.1,792.7,793.0,50.7,52.3,10
12/7/2016 20:10,8.0,8.5,83,17.9,18.1,792.7,793.0,50.7,51.6,10
12/7/2016 20:20,8.5,9.3,82,18.0,18.1,792.8,793.0,49.6,50.7,10
12/7/2016 20:30,8.5,9.3,81,17.9,18.1,793.0,793.0,50.3,51.1,10
12/7/2016 20:40,7.5,8.5,79,17.9,17.9,793.2,793.7,51.8,53.3,10
12/7/2016 20:50,6.6,7.8,78,17.6,17.9,793.4,793.7,51.9,53.0,10
12/7/2016 21:00,6.7,7.8,78,17.6,17.9,793.5,793.7,51.4,52.0,10
12/7/2016 21:10,6.6,7.2,77,17.6,17.6,793.3,793.7,50.7,53.8,10
12/7/2016 21:20,6.4,7.2,77,17.4,17.6,793.3,793.7,50.8,54.4,10
12/7/2016 21:30,6.1,7.2,77,17.4,17.6,793.5,793.7,47.7,51.4,10
12/7/2016 21:40,6.4,7.2,74,17.4,17.6,793.5,793.7,50.0,50.7,10
12/7/2016 21:50,6.6,7.8,74,17.4,17.6,793.5,793.7,49.9,52.3,10
12/7/2016 22:00,6.3,8.5,69,17.4,17.6,793.5,793.7,46.5,51.8,10
12/7/2016 22:10,5.3,7.2,66,17.4,17.6,793.6,794.1,43.8,49.6,10
12/7/2016 22:20,6.2,7.8,68,17.4,17.6,793.5,793.7,52.6,62.3,10
12/7/2016 22:30,6.8,9.3,69,17.3,17.3,793.4,793.7,57.3,64.0,10
12/7/2016 22:40,6.5,8.5,70,17.1,17.3,793.4,793.7,57.8,63.0,10
12/7/2016 22:50,6.8,8.5,71,17.1,17.3,793.3,793.7,58.4,61.5,10
12/7/2016 23:00,6.4,8.5,72,17.1,17.3,793.4,793.7,58.0,60.3,10
12/7/2016 23:10,5.5,7.8,71,16.9,17.0,793.3,793.7,57.6,59.0,10
12/7/2016 23:20,5.7,7.8,73,16.7,16.7,793.2,793.7,58.7,60.8,10
12/7/2016 23:30,7.2,7.8,76,16.9,17.0,793.0,793.0,55.8,59.3,10
12/7/2016 23:40,7.2,7.8,79,16.9,17.0,792.9,793.0,55.5,57.9,10
12/7/2016 23:50,6.9,7.8,78,16.7,16.7,792.7,793.0,58.3,59.5,10
12/8/2016 0:00,6.9,7.8,78,16.6,16.7,792.7,792.6,58.9,62.5,10
12/8/2016 0:10,6.4,7.8,80,16.4,16.5,792.6,792.6,61.5,64.5,10
12/8/2016 0:20,6.0,7.8,84,16.2,16.5,792.5,792.6,64.4,70.2,10
12/8/2016 0:30,5.7,7.2,83,15.9,16.2,792.4,792.6,67.2,74.9,10
12/8/2016 0:40,5.6,7.2,82,15.9,16.2,792.3,792.6,68.0,70.4,10
12/8/2016 0:50,5.8,7.2,82,16.0,15.9,792.3,792.6,67.0,70.4,10
12/8/2016 1:00,6.1,7.2,83,15.9,15.9,792.2,792.6,66.7,67.6,10
12/8/2016 1:10,6.5,7.2,81,16.0,16.2,792.2,792.2,66.7,67.4,10
12/8/2016 1:20,6.4,7.2,82,16.0,15.9,792.2,792.2,67.2,68.1,10
12/8/2016 1:30,6.5,7.2,82,16.0,16.2,792.2,792.2,67.6,68.7,10
12/8/2016 1:40,6.7,7.8,80,15.9,16.2,792.0,792.2,68.0,69.3,10
12/8/2016 1:50,6.9,7.8,79,16.0,16.2,791.9,792.2,68.3,69.1,10
12/8/2016 2:00,7.2,7.8,78,16.0,16.2,791.9,792.2,69.0,69.8,10
12/8/2016 2:10,7.5,8.5,78,15.9,15.9,791.8,792.2,68.4,70.0,10
12/8/2016 2:20,8.3,9.3,81,15.8,15.9,791.7,791.8,72.5,74.3,10
12/8/2016 2:30,8.1,9.3,81,15.7,15.6,791.5,791.8,72.9,74.5,10
12/8/2016 2:40,6.9,8.5,80,15.7,15.6,791.7,791.8,71.7,73.5,10
12/8/2016 2:50,6.5,7.8,80,15.6,15.6,791.8,791.8,70.7,73.1,10
12/8/2016 3:00,6.9,7.8,80,15.6,15.6,791.7,791.8,75.6,79.1,10
12/8/2016 3:10,6.6,7.8,82,15.5,15.6,791.7,791.8,77.7,79.9,10
12/8/2016 3:20,6.3,7.2,83,15.5,15.6,791.8,791.8,78.0,80.4,10
12/8/2016 3:30,6.2,7.2,85,15.5,15.6,791.8,791.8,77.1,78.2,10
12/8/2016 3:40,6.1,7.2,85,15.5,15.6,791.8,792.2,76.9,77.4,10
12/8/2016 3:50,5.7,6.3,85,15.4,15.3,791.8,792.2,76.8,77.4,10
12/8/2016 4:00,5.7,6.3,83,15.4,15.3,792.0,792.2,77.1,78.2,10
12/8/2016 4:10,6.0,6.3,83,15.3,15.3,792.2,792.2,77.6,78.4,10
12/8/2016 4:20,6.1,6.3,83,15.2,15.3,792.2,792.2,79.1,79.9,10
12/8/2016 4:30,5.9,6.3,82,15.3,15.3,792.2,792.2,79.6,81.9,10
12/8/2016 4:40,6.3,7.2,81,15.3,15.3,792.2,792.2,81.1,81.9,10
12/8/2016 4:50,6.2,7.2,84,15.3,15.3,792.3,792.6,81.1,82.1,10
12/8/2016 5:00,6.1,7.2,82,15.3,15.3,792.3,792.6,83.4,86.2,10
12/8/2016 5:10,6.4,7.2,80,15.3,15.3,792.3,792.6,86.9,88.4,10
12/8/2016 5:20,6.7,7.2,81,15.3,15.3,792.4,792.6,87.5,88.8,10
12/8/2016 5:30,6.6,7.2,81,15.2,15.3,792.3,792.6,86.1,88.1,10
12/8/2016 5:40,6.8,7.2,83,15.2,15.3,792.3,792.6,86.2,87.4,10
12/8/2016 5:50,7.0,7.8,83,15.1,15.3,792.3,792.6,87.4,90.1,10
12/8/2016 6:00,7.6,7.8,84,15.2,15.3,792.3,792.6,87.6,88.6,10
12/8/2016 6:10,7.9,8.5,85,15.4,15.6,792.4,792.6,85.2,87.6,10
12/8/2016 6:20,8.3,9.3,87,15.7,15.9,792.7,793.0,80.4,83.7,10
12/8/2016 6:30,8.9,9.3,87,16.0,16.5,792.7,793.0,74.8,77.4,10
12/8/2016 6:40,8.9,9.3,87,16.5,16.7,793.1,793.0,67.2,71.7,10
12/8/2016 6:50,8.7,9.3,88,16.5,16.5,793.2,793.7,67.1,68.5,10
12/8/2016 7:00,8.4,9.3,87,16.4,16.5,793.5,794.1,67.7,71.0,10
12/8/2016 7:10,8.1,9.3,85,16.2,16.2,793.6,794.1,69.0,71.0,10
12/8/2016 7:20,8.0,8.5,85,16.3,16.5,793.7,794.1,66.7,68.5,10
12/8/2016 7:30,8.4,9.3,86,16.5,16.7,793.8,794.1,63.7,66.7,10
12/8/2016 7:40,9.1,10.1,86,16.7,16.7,793.8,794.1,60.7,61.8,10
12/8/2016 7:50,9.2,10.1,86,16.9,17.0,794.0,794.5,60.1,64.2,10
12/8/2016 8:00,8.9,10.1,86,16.9,17.0,794.3,794.9,59.6,62.5,10
12/8/2016 8:10,7.8,9.3,83,16.9,17.0,794.4,794.9,62.3,65.2,10
12/8/2016 8:20,7.6,8.5,83,16.9,17.0,794.5,794.9,62.3,64.4,10
12/8/2016 8:30,7.0,8.5,84,16.8,17.0,794.4,794.9,64.6,66.1,10
12/8/2016 8:40,6.8,7.8,82,16.9,17.0,794.4,794.9,66.0,67.6,10
12/8/2016 8:50,6.2,8.5,83,16.7,16.7,794.3,794.9,68.1,71.7,10
12/8/2016 9:00,5.6,7.2,83,16.5,16.7,794.3,794.9,70.3,72.9,10
12/8/2016 9:10,5.8,7.8,81,16.5,16.5,794.3,794.9,70.3,72.7,10
12/8/2016 9:20,6.0,7.2,83,16.6,16.7,794.3,794.5,69.3,72.3,10
12/8/2016 9:30,6.2,8.5,83,16.6,16.7,794.3,794.5,71.2,74.1,10
12/8/2016 9:40,6.2,8.5,82,16.7,16.7,794.3,794.5,70.9,74.5,10
12/8/2016 9:50,7.5,11.0,79,16.9,17.0,794.0,794.5,69.2,74.1,10
12/8/2016 10:00,8.2,11.9,80,17.1,17.3,794.1,794.9,67.5,72.3,10
12/8/2016 10:10,6.6,9.3,79,17.2,17.3,794.3,794.9,69.3,73.5,10
12/8/2016 10:20,6.6,9.3,80,17.4,17.6,794.3,794.9,68.1,73.5,10
12/8/2016 10:30,6.1,9.3,81,17.5,17.9,794.4,794.9,67.1,71.5,10
12/8/2016 10:40,6.7,11.0,81,17.7,18.1,794.6,794.9,63.6,68.5,10
12/8/2016 10:50,7.2,11.9,80,18.1,18.1,794.6,794.9,62.8,67.2,10
12/8/2016 11:00,5.7,8.5,81,17.9,18.1,794.7,794.9,63.6,66.7,10
12/8/2016 11:10,6.8,11.0,80,18.0,18.1,794.5,794.9,60.3,63.2,10
12/8/2016 11:20,6.4,9.3,80,18.1,18.4,794.4,794.9,59.8,63.2,10
12/8/2016 11:30,7.1,10.1,80,18.5,18.7,794.7,794.9,57.7,60.0,10
12/8/2016 11:40,7.2,11.0,79,18.3,18.7,794.4,794.9,59.0,61.0,10
12/8/2016 11:50,7.5,11.0,82,18.3,18.7,794.3,794.9,60.0,62.6,10
12/8/2016 12:00,6.6,11.9,77,18.4,18.7,794.4,794.9,58.4,62.3,10
12/8/2016 12:10,5.9,9.3,76,18.6,19.0,794.4,794.9,59.1,60.8,10
12/8/2016 12:20,6.2,11.9,76,18.3,18.7,794.2,794.5,61.0,63.3,10
12/8/2016 12:30,7.6,12.5,79,18.2,18.4,794.0,794.5,62.2,64.4,10
12/8/2016 12:40,7.1,11.0,75,18.2,18.4,793.9,794.5,61.4,63.0,10
12/8/2016 12:50,7.9,11.0,79,18.1,18.1,793.7,794.5,62.5,64.5,10
12/8/2016 13:00,6.7,9.3,79,18.0,18.4,793.6,794.1,65.7,67.0,10
12/8/2016 13:10,8.4,14.8,78,18.2,18.4,793.3,794.1,65.8,68.7,10
12/8/2016 13:20,8.2,11.9,79,17.8,17.9,793.1,793.7,69.3,72.1,10
12/8/2016 13:30,7.3,11.0,77,18.0,18.1,792.9,793.0,67.8,69.3,10
12/8/2016 13:40,8.1,11.9,79,18.1,18.4,792.9,793.0,66.7,68.5,10
12/8/2016 13:50,8.0,11.0,83,18.1,18.4,792.7,793.0,66.7,69.6,10
12/8/2016 14:00,7.5,11.0,82,18.2,18.4,792.6,793.0,67.3,69.4,10
12/8/2016 14:10,7.6,11.9,81,18.2,18.4,792.3,792.6,66.7,70.2,10
12/8/2016 14:20,7.9,11.9,81,18.2,18.4,792.3,792.6,66.1,69.6,10
12/8/2016 14:30,7.6,11.0,79,18.1,18.4,792.2,792.6,66.7,69.1,10
12/8/2016 14:40,8.1,11.9,65,18.1,18.4,792.0,792.2,66.5,68.1,10
12/8/2016 14:50,9.7,12.5,69,18.1,18.1,791.8,792.2,64.3,67.2,10
12/8/2016 15:00,8.1,11.0,72,18.0,18.1,791.8,792.2,67.4,69.3,10
12/8/2016 15:10,8.0,11.0,74,18.0,18.1,791.8,792.2,67.5,69.6,10
12/8/2016 15:20,7.0,11.9,74,18.1,18.1,792.0,792.2,67.3,69.3,10
12/8/2016 15:30,7.1,11.0,76,18.0,18.1,791.9,792.2,69.6,71.2,10
12/8/2016 15:40,8.5,11.9,76,17.7,17.9,791.5,791.8,70.8,73.7,10
12/8/2016 15:50,7.3,10.1,77,17.5,17.6,791.5,791.8,73.9,75.3,10
12/8/2016 16:00,6.6,8.5,78,17.4,17.6,791.7,791.8,75.3,76.3,10
12/8/2016 16:10,6.9,9.3,77,17.3,17.3,791.8,791.8,75.9,76.8,10
12/8/2016 16:20,6.3,8.5,76,17.2,17.3,791.7,791.8,76.9,78.2,10
12/8/2016 16:30,5.2,7.2,76,17.1,17.3,791.8,792.2,78.1,78.9,10
12/8/2016 16:40,5.7,7.2,78,17.1,17.0,791.8,792.2,78.8,79.7,10
12/8/2016 16:50,5.7,6.3,79,17.0,17.0,791.9,792.2,79.7,81.5,10
12/8/2016 17:00,5.7,6.3,79,16.9,17.0,792.1,792.2,80.6,81.9,10
12/8/2016 17:10,5.7,6.3,81,16.9,17.0,792.2,792.2,81.8,84.2,10
12/8/2016 17:20,5.5,6.3,82,16.8,17.0,792.2,792.6,85.5,86.9,10
12/8/2016 17:30,5.7,6.3,83,16.7,16.7,792.2,792.6,85.2,86.9,10
12/8/2016 17:40,5.7,6.3,86,16.7,16.7,792.2,792.2,84.8,86.0,10
12/8/2016 17:50,5.7,7.2,83,16.7,16.7,792.2,792.6,84.6,85.8,10
12/8/2016 18:00,5.9,7.2,83,16.8,16.7,792.3,792.6,84.7,86.7,10
12/8/2016 18:10,5.5,6.3,85,16.7,16.7,792.6,792.6,84.8,86.5,10
12/8/2016 18:20,5.4,6.3,86,16.9,17.0,792.7,792.6,82.7,84.6,10
12/8/2016 18:30,5.5,6.3,85,16.9,17.0,792.7,793.0,80.9,83.9,10
12/8/2016 18:40,6.0,7.2,84,17.1,17.3,792.8,793.0,77.5,81.7,10
12/8/2016 18:50,6.6,7.8,83,17.4,17.6,793.1,793.0,72.9,79.5,10
12/8/2016 19:00,7.0,7.8,83,17.4,17.6,793.1,793.0,72.2,76.5,10
12/8/2016 19:10,7.4,8.5,80,17.5,17.6,793.0,793.0,71.3,75.1,10
12/8/2016 19:20,8.6,9.3,78,17.6,17.9,792.9,793.0,72.0,73.7,10
12/8/2016 19:30,7.7,9.3,80,17.6,17.9,793.1,793.7,73.0,74.3,10
12/8/2016 19:40,7.4,8.5,80,17.5,17.6,793.1,793.7,74.4,75.9,10
12/8/2016 19:50,8.2,9.3,79,17.6,17.9,793.1,793.7,74.9,75.7,10
12/8/2016 20:00,7.9,9.3,77,17.8,17.9,793.4,793.7,74.0,75.3,10
12/8/2016 20:10,7.2,8.5,78,17.7,17.9,793.6,794.1,74.3,75.5,10
12/8/2016 20:20,6.4,7.2,77,17.7,17.9,793.8,794.1,74.7,75.9,10
12/8/2016 20:30,6.3,7.2,76,17.7,17.9,793.9,794.5,74.5,76.3,10
12/8/2016 20:40,6.6,7.8,78,17.8,17.9,793.9,794.5,74.6,75.7,10
12/8/2016 20:50,5.3,7.2,78,17.6,17.9,794.1,794.5,75.9,77.2,10
12/8/2016 21:00,5.5,6.3,76,17.6,17.6,793.9,794.5,76.8,78.0,10
12/8/2016 21:10,5.4,6.3,75,17.6,17.9,793.9,794.5,76.0,78.0,10
12/8/2016 21:20,6.0,7.2,74,17.9,18.1,794.0,794.5,73.2,76.3,10
12/8/2016 21:30,4.0,6.3,73,17.6,17.9,794.2,794.5,75.6,77.4,10
12/8/2016 21:40,3.8,6.3,73,17.5,17.6,794.2,794.5,75.7,79.1,10
12/8/2016 21:50,2.1,4.0,83,16.9,17.3,794.0,794.5,80.1,81.5,10
12/8/2016 22:00,2.7,4.7,75,17.0,17.3,793.9,794.5,80.1,82.1,10
12/8/2016 22:10,3.2,5.6,76,17.0,17.3,793.9,794.5,79.8,82.1,10
12/8/2016 22:20,3.7,5.6,75,17.3,17.3,793.9,794.5,76.5,79.7,10
12/8/2016 22:30,1.7,3.3,83,17.0,17.3,793.9,794.5,78.7,80.4,10
12/8/2016 22:40,2.3,3.3,85,16.9,17.0,793.8,794.1,79.9,81.5,10
12/8/2016 22:50,2.2,4.0,86,17.0,17.3,793.9,794.1,80.6,82.4,10
12/8/2016 23:00,1.4,2.5,93,16.6,16.7,793.7,794.1,83.5,85.1,10
12/8/2016 23:10,1.6,2.5,86,16.2,16.5,793.6,794.1,86.6,87.9,10
12/8/2016 23:20,1.7,3.3,77,16.0,16.2,793.6,793.7,88.1,89.6,10
12/8/2016 23:30,0.4,1.7,81,15.8,15.9,793.4,793.7,90.1,91.0,10
12/8/2016 23:40,0.8,1.7,86,15.5,15.6,793.2,793.7,92.1,93.5,10
12/8/2016 23:50,0.8,2.5,91,15.3,15.3,793.1,793.7,93.6,94.3,10
12/9/2016 0:00,1.4,3.3,86,15.6,15.6,793.1,793.0,92.8,93.8,10
12/9/2016 0:10,1.9,3.3,87,15.8,15.9,793.1,793.7,91.7,92.5,10
12/9/2016 0:20,2.2,3.3,90,15.7,15.9,793.1,793.0,91.7,93.5,10
12/9/2016 0:30,2.4,3.3,90,15.8,15.9,793.1,793.0,91.0,92.0,10
12/9/2016 0:40,2.5,3.3,91,15.6,15.6,792.9,793.0,91.5,92.3,10
12/9/2016 0:50,2.7,4.0,92,15.4,15.6,792.7,793.0,92.3,94.3,10
12/9/2016 1:00,3.3,4.7,92,15.3,15.3,792.7,792.6,92.6,94.0,10
12/9/2016 1:10,3.8,4.7,90,15.3,15.3,792.7,793.0,93.0,94.5,10
12/9/2016 1:20,3.7,4.7,91,15.2,15.3,792.7,793.0,93.2,95.1,10
12/9/2016 1:30,3.9,5.6,87,15.1,15.3,792.7,793.0,92.8,94.5,10
12/9/2016 1:40,4.3,5.6,84,15.3,15.3,792.7,792.6,91.5,92.5,10
12/9/2016 1:50,4.5,5.6,85,15.3,15.3,792.7,793.0,92.0,93.3,10
12/9/2016 2:00,5.1,6.3,85,15.2,15.3,792.6,792.6,93.0,93.8,10
12/9/2016 2:10,5.1,5.6,84,15.3,15.3,792.3,792.6,92.6,93.3,10
12/9/2016 2:20,5.2,5.6,82,15.4,15.6,792.2,792.6,91.4,92.5,10
12/9/2016 2:30,5.1,5.6,78,15.7,15.9,792.2,792.6,90.4,91.8,10
12/9/2016 2:40,5.4,6.3,77,15.8,15.9,792.2,792.6,90.3,92.0,10
12/9/2016 2:50,5.6,7.2,79,15.3,15.6,792.3,792.6,91.9,93.3,10
12/9/2016 3:00,5.5,7.8,80,15.0,15.3,792.2,792.6,94.3,95.8,10
12/9/2016 3:10,4.1,7.8,84,14.7,15.1,792.2,792.6,96.6,97.7,10
12/9/2016 3:20,4.3,5.6,84,14.8,15.1,792.1,792.2,97.3,97.7,10
12/9/2016 3:30,5.3,6.3,83,15.1,15.3,792.0,792.2,95.6,97.1,10
12/9/2016 3:40,5.3,6.3,74,14.7,15.1,792.0,792.2,96.5,97.4,10
12/9/2016 3:50,4.5,6.3,72,14.5,14.8,792.0,792.2,97.9,98.5,10
12/9/2016 4:00,4.6,6.3,77,14.5,14.8,791.8,792.2,98.5,99.0,10
12/9/2016 4:10,5.1,6.3,78,14.3,14.5,791.8,791.8,98.6,99.3,10
12/9/2016 4:20,5.5,7.2,81,14.1,14.5,791.8,792.2,98.7,99.3,10
12/9/2016 4:30,7.0,8.5,88,13.9,14.2,791.6,791.8,90.4,99.0,10
12/9/2016 4:40,7.0,8.5,88,14.2,14.5,791.8,792.2,84.3,87.2,10
12/9/2016 4:50,7.7,8.5,88,14.8,15.6,791.8,792.2,84.2,88.4,10
12/9/2016 5:00,9.2,11.0,88,16.0,16.2,791.8,792.2,82.3,84.8,10
12/9/2016 5:10,10.2,11.0,88,16.2,16.2,791.9,792.2,80.3,81.9,10
12/9/2016 5:20,10.5,11.9,87,16.0,16.2,792.1,792.2,81.0,82.1,10
12/9/2016 5:30,10.6,12.5,85,15.9,16.2,792.0,792.2,81.6,87.6,10
